#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
KDKFJGNO_04047	1051501.AYTL01000028_gene1932	1.1e-76	229.0	COG1380@1|root,COG1380@2|Bacteria,1VEN4@1239|Firmicutes,4HNKZ@91061|Bacilli,1ZGVJ@1386|Bacillus	91061|Bacilli	S	Increases the activity of extracellular murein hydrolases possibly by mediating their export via hole formation. Inhibited by the antiholin-like proteins LrgAB. In an unstressed cell, the LrgAB products probably inhibit the function of the CidA protein. When a cell is stressed by the addition of antibiotics or by other factors in the environment, CidA possibly oligomerizes within the bacterial cell membrane, creating lesions that disrupt the proton motive force, which in turn results in loss of cell viability. These lesions are also hypothesized to regulate the subsequent cell lysis by either allowing the murein hydrolases access to the cell wall substrate and or regulating their activity by a	ywbH	0	0	ko:K06518	0	0	0	0	ko00000,ko02000	1.E.14.2	0	0	LrgA
KDKFJGNO_04048	224308.BSU38330	1.21e-143	407.0	COG1346@1|root,COG1346@2|Bacteria,1TRGN@1239|Firmicutes,4HF0M@91061|Bacilli,1ZFQ6@1386|Bacillus	91061|Bacilli	M	effector of murein hydrolase	ywbG	0	0	0	0	0	0	0	0	0	0	0	LrgB
KDKFJGNO_04049	224308.BSU38340	1.29e-280	768.0	COG0477@1|root,COG2814@2|Bacteria,1TS3C@1239|Firmicutes,4HC3B@91061|Bacilli,1ZS79@1386|Bacillus	91061|Bacilli	EGP	Nucleoside H+ symporter	ywbF	0	0	ko:K05820	0	0	0	0	ko00000,ko02000	2.A.1.27	0	0	MFS_1_like
KDKFJGNO_04050	224308.BSU38350	1.32e-39	131.0	COG4895@1|root,COG4895@2|Bacteria,1VEG3@1239|Firmicutes,4HNJA@91061|Bacilli,1ZIX5@1386|Bacillus	91061|Bacilli	S	Uncharacterized conserved protein (DUF2196)	ywbE	0	0	0	0	0	0	0	0	0	0	0	DUF2196
KDKFJGNO_04051	224308.BSU38360	1.3e-283	775.0	COG1092@1|root,COG1092@2|Bacteria,1TRAJ@1239|Firmicutes,4HAA1@91061|Bacilli,1ZBVG@1386|Bacillus	91061|Bacilli	J	Methyltransferase	ywbD	0	2.1.1.191	ko:K06969	0	0	0	0	ko00000,ko01000,ko03009	0	0	0	Methyltrans_SAM
KDKFJGNO_04052	224308.BSU38370	1.99e-87	256.0	COG0346@1|root,COG0346@2|Bacteria,1V7GY@1239|Firmicutes,4HIYA@91061|Bacilli,1ZH3E@1386|Bacillus	91061|Bacilli	E	glyoxalase	ywbC	0	4.4.1.5	ko:K01759	ko00620,map00620	0	R02530	RC00004,RC00740	ko00000,ko00001,ko01000	0	0	0	Glyoxalase,Glyoxalase_4
KDKFJGNO_04053	224308.BSU38380	7.78e-165	460.0	29A5D@1|root,2ZX6E@2|Bacteria,1W34Q@1239|Firmicutes,4I1DM@91061|Bacilli,1ZMSX@1386|Bacillus	91061|Bacilli	S	Protein of unknown function (DUF2711)	ywbB	0	0	0	0	0	0	0	0	0	0	0	DUF2711
KDKFJGNO_04054	224308.BSU38390	9.36e-317	863.0	COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4H9W2@91061|Bacilli,1ZBJ7@1386|Bacillus	91061|Bacilli	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane	licC	0	0	ko:K02761	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.3.2	0	iYO844.BSU38390	PTS_EIIC
KDKFJGNO_04055	224308.BSU38400	0.0	1023.0	COG1404@1|root,COG1404@2|Bacteria,1TQ2M@1239|Firmicutes,4HBYC@91061|Bacilli,1ZPV5@1386|Bacillus	91061|Bacilli	O	Belongs to the peptidase S8 family	epr	GO:0005575,GO:0005576	3.4.21.62	ko:K01342,ko:K13277	ko02024,map02024	0	0	0	ko00000,ko00001,ko01000,ko01002,ko03110	0	0	0	Peptidase_S8,SLH,fn3
KDKFJGNO_04056	224308.BSU38410	1.45e-312	853.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,1TP5X@1239|Firmicutes,4HA0I@91061|Bacilli,1ZB5X@1386|Bacillus	91061|Bacilli	G	phosphotransferase system	sacX	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563	2.7.1.211	ko:K02809,ko:K02810	ko00500,ko02060,map00500,map02060	M00269	R00811	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.2.1,4.A.1.2.10,4.A.1.2.12,4.A.1.2.9	0	iYO844.BSU38050	PTS_EIIB,PTS_EIIC
KDKFJGNO_04057	224308.BSU38420	9.07e-196	543.0	COG3711@1|root,COG3711@2|Bacteria,1TT5A@1239|Firmicutes,4HC5Y@91061|Bacilli,1ZDB0@1386|Bacillus	91061|Bacilli	K	transcriptional antiterminator	sacT	0	0	ko:K03488	0	0	0	0	ko00000,ko03000	0	0	0	CAT_RBD,PRD
KDKFJGNO_04058	224308.BSU38430	6.53e-217	597.0	COG1442@1|root,COG1442@2|Bacteria,1V2FM@1239|Firmicutes,4HFSG@91061|Bacilli,1ZCME@1386|Bacillus	91061|Bacilli	M	General stress	gspA	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0016051,GO:0016740,GO:0016757,GO:0043170,GO:0044238,GO:0071704,GO:1901576	0	0	0	0	0	0	0	0	0	0	Glyco_transf_8
KDKFJGNO_04059	224308.BSU38440	3.96e-164	459.0	COG5522@1|root,COG5522@2|Bacteria,1V4XE@1239|Firmicutes,4HHC6@91061|Bacilli,1ZBDN@1386|Bacillus	91061|Bacilli	S	Integral membrane protein	ywaF	0	0	0	0	0	0	0	0	0	0	0	Intg_mem_TP0381
KDKFJGNO_04060	224308.BSU38450	2.15e-115	331.0	COG1846@1|root,COG1846@2|Bacteria,1VM7T@1239|Firmicutes,4I35C@91061|Bacilli,1ZGG4@1386|Bacillus	91061|Bacilli	K	Transcriptional regulator	ywaE	GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044212,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141	0	0	0	0	0	0	0	0	0	0	MarR
KDKFJGNO_04061	224308.BSU38460	2.7e-298	813.0	COG0162@1|root,COG0162@2|Bacteria,1TPGN@1239|Firmicutes,4H9YV@91061|Bacilli,1ZBY9@1386|Bacillus	91061|Bacilli	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr)	tyrS	GO:0003674,GO:0003824,GO:0004812,GO:0004831,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016874,GO:0016875,GO:0019752,GO:0034641,GO:0034660,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564	6.1.1.1	ko:K01866	ko00970,map00970	M00359,M00360	R02918	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	0	0	0	S4,tRNA-synt_1b
KDKFJGNO_04062	224308.BSU38470	0.0	871.0	COG2234@1|root,COG2234@2|Bacteria,1UFM1@1239|Firmicutes,4HBE5@91061|Bacilli,1ZC0A@1386|Bacillus	91061|Bacilli	S	PA domain	ywaD	0	3.4.11.10,3.4.11.6	ko:K19701	0	0	0	0	ko00000,ko01000,ko01002	0	0	0	PA,Peptidase_M28
KDKFJGNO_04063	224308.BSU38480	2.52e-149	420.0	COG2357@1|root,COG2357@2|Bacteria,1TSC9@1239|Firmicutes,4HBE0@91061|Bacilli,1ZB8W@1386|Bacillus	91061|Bacilli	S	protein conserved in bacteria	ywaC	GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0008728,GO:0008893,GO:0009116,GO:0009117,GO:0009119,GO:0009150,GO:0009259,GO:0009605,GO:0009987,GO:0009991,GO:0015969,GO:0016020,GO:0016740,GO:0016772,GO:0016778,GO:0016787,GO:0016788,GO:0016794,GO:0019637,GO:0019693,GO:0030312,GO:0031667,GO:0033865,GO:0033875,GO:0034032,GO:0034035,GO:0034641,GO:0042278,GO:0042578,GO:0042594,GO:0044237,GO:0044238,GO:0044281,GO:0044464,GO:0046128,GO:0046483,GO:0050896,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:1901068,GO:1901135,GO:1901360,GO:1901564,GO:1901657	2.7.6.5	ko:K00951,ko:K07816	ko00230,map00230	0	R00429	RC00002,RC00078	ko00000,ko00001,ko01000	0	0	0	RelA_SpoT
KDKFJGNO_04064	224308.BSU38490	5.1e-213	589.0	COG1575@1|root,COG1575@2|Bacteria,1TSZV@1239|Firmicutes,4HA68@91061|Bacilli,1ZB6F@1386|Bacillus	91061|Bacilli	H	Belongs to the MenA family. Type 1 subfamily	menA	GO:0003674,GO:0003824,GO:0004659,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0006766,GO:0006775,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009110,GO:0009233,GO:0009234,GO:0009987,GO:0016740,GO:0016765,GO:0032194,GO:0042180,GO:0042181,GO:0042362,GO:0042371,GO:0042373,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0051186,GO:0051188,GO:0071704,GO:1901576,GO:1901661,GO:1901663	2.5.1.74	ko:K02548	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R05617,R06858,R10757	RC02935,RC02936,RC03264	ko00000,ko00001,ko00002,ko01000,ko01006	0	0	0	UbiA
KDKFJGNO_04065	720555.BATR1942_17205	1.27e-20	82.8	2DF9X@1|root,2ZR1C@2|Bacteria,1W521@1239|Firmicutes,4I1M8@91061|Bacilli,1ZJJ4@1386|Bacillus	91061|Bacilli	S	D-Ala-teichoic acid biosynthesis protein	0	0	0	0	0	0	0	0	0	0	0	0	DUF3687
KDKFJGNO_04066	224308.BSU38500	0.0	1011.0	COG1020@1|root,COG1020@2|Bacteria,1TPTH@1239|Firmicutes,4HAHU@91061|Bacilli,1ZB3S@1386|Bacillus	91061|Bacilli	Q	Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D-alanyl carrier protein (Dcp) DltC. In an ATP- dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall	dltA	GO:0000166,GO:0000270,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0006810,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016208,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0022857,GO:0030203,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034645,GO:0036094,GO:0042546,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0051179,GO:0051234,GO:0055085,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.13	ko:K03367	ko00473,ko01503,ko02020,ko05150,map00473,map01503,map02020,map05150	M00725	R02718	RC00037,RC00094	ko00000,ko00001,ko00002,ko01000,ko01504	0	0	0	AMP-binding,AMP-binding_C
KDKFJGNO_04067	224308.BSU38510	1.14e-297	810.0	COG1696@1|root,COG1696@2|Bacteria,1TP52@1239|Firmicutes,4HBQG@91061|Bacilli,1ZCX1@1386|Bacillus	91061|Bacilli	M	membrane protein involved in D-alanine export	dltB	0	0	ko:K03739	ko01503,ko02020,ko05150,map01503,map02020,map05150	M00725	0	0	ko00000,ko00001,ko00002,ko01504	0	0	0	MBOAT
KDKFJGNO_04068	1051501.AYTL01000028_gene1911	6.83e-50	158.0	COG0236@1|root,COG0236@2|Bacteria,1VFQI@1239|Firmicutes,4HNIH@91061|Bacilli,1ZJEB@1386|Bacillus	91061|Bacilli	IQ	Carrier protein involved in the D-alanylation of lipoteichoic acid (LTA). The loading of thioester-linked D-alanine onto DltC is catalyzed by D-alanine--D-alanyl carrier protein ligase DltA. The DltC-carried D-alanyl group is further transferred to cell membrane phosphatidylglycerol (PG) by forming an ester bond, probably catalyzed by DltD. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall	dltC	GO:0000270,GO:0003674,GO:0005215,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0006810,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0022857,GO:0030203,GO:0034645,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0051179,GO:0051234,GO:0055085,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	6.1.1.13	ko:K14188	ko00473,ko01503,ko02020,ko05150,map00473,map01503,map02020,map05150	M00725	R02718	RC00037,RC00094	ko00000,ko00001,ko00002,ko01000,ko01504	0	0	0	PP-binding
KDKFJGNO_04069	224308.BSU38530	4.09e-294	801.0	COG3966@1|root,COG3966@2|Bacteria,1TSZU@1239|Firmicutes,4HC3H@91061|Bacilli,1ZD6Q@1386|Bacillus	91061|Bacilli	M	COG3966 Protein involved in D-alanine esterification of lipoteichoic acid and wall teichoic acid (D-alanine transfer protein)	dltD	0	0	ko:K03740	ko01503,ko02020,ko05150,map01503,map02020,map05150	M00725	0	0	ko00000,ko00001,ko00002,ko01504	0	0	0	DltD
KDKFJGNO_04070	224308.BSU38540	2.91e-178	496.0	COG3967@1|root,COG3967@2|Bacteria,1TT89@1239|Firmicutes,4HC2F@91061|Bacilli,1ZBB6@1386|Bacillus	91061|Bacilli	M	Belongs to the short-chain dehydrogenases reductases (SDR) family	dltE	0	0	ko:K14189	0	0	0	0	ko00000,ko01000	0	0	0	adh_short
KDKFJGNO_04071	224308.BSU38550	1.07e-263	722.0	COG0115@1|root,COG0115@2|Bacteria,1TQQI@1239|Firmicutes,4HASX@91061|Bacilli,1ZBFM@1386|Bacillus	91061|Bacilli	E	Branched-chain amino acid aminotransferase	ilvE	0	2.6.1.42	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R10991	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	0	0	iYO844.BSU38550	Aminotran_4
KDKFJGNO_04072	224308.BSU38560	0.0	876.0	COG1486@1|root,COG1486@2|Bacteria,1TQ9I@1239|Firmicutes,4H9Z4@91061|Bacilli,1ZC6U@1386|Bacillus	91061|Bacilli	G	COG1486 Alpha-galactosidases 6-phospho-beta-glucosidases, family 4 of glycosyl hydrolases	licH	0	3.2.1.86	ko:K01222	ko00010,ko00500,map00010,map00500	0	R00839,R05133,R05134	RC00049,RC00171,RC00714	ko00000,ko00001,ko01000	0	GT4	0	Glyco_hydro_4,Glyco_hydro_4C
KDKFJGNO_04073	224308.BSU38570	1.58e-50	161.0	COG1447@1|root,COG1447@2|Bacteria,1VEGE@1239|Firmicutes,4HM37@91061|Bacilli,1ZI2Z@1386|Bacillus	91061|Bacilli	G	phosphotransferase system	licA	0	2.7.1.196,2.7.1.205	ko:K02759	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.2	0	iYO844.BSU38570	PTS_IIA
KDKFJGNO_04074	224308.BSU38580	0.0	872.0	COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4H9W2@91061|Bacilli,1ZBJ7@1386|Bacillus	91061|Bacilli	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane	licC	0	0	ko:K02761	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.3.2	0	iYO844.BSU38390	PTS_EIIC
KDKFJGNO_04075	224308.BSU38590	1.89e-67	204.0	COG1440@1|root,COG1440@2|Bacteria,1VADE@1239|Firmicutes,4HM5Q@91061|Bacilli,1ZIC3@1386|Bacillus	91061|Bacilli	G	transporter subunit IIB	licB	0	2.7.1.196,2.7.1.205	ko:K02760	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.2	0	0	PTS_IIB
KDKFJGNO_04076	224308.BSU38600	0.0	1253.0	COG1762@1|root,COG3711@1|root,COG1762@2|Bacteria,COG3711@2|Bacteria,1TQT1@1239|Firmicutes,4HEIQ@91061|Bacilli,1ZQ0I@1386|Bacillus	91061|Bacilli	GKT	Mga helix-turn-helix domain	licR	0	0	ko:K03491	0	0	0	0	ko00000,ko03000	0	0	0	HTH_11,Mga,PRD,PTS_EIIA_2,PTS_IIB
KDKFJGNO_04077	224308.BSU38610	8.94e-28	100.0	2BT1W@1|root,32N67@2|Bacteria,1UB79@1239|Firmicutes,4IMJZ@91061|Bacilli,1ZKBI@1386|Bacillus	91061|Bacilli	0	0	yxzF	0	0	0	0	0	0	0	0	0	0	0	0
KDKFJGNO_04078	224308.BSU38620	3.23e-145	408.0	COG2094@1|root,COG2094@2|Bacteria,1V1E6@1239|Firmicutes,4HG5E@91061|Bacilli,1ZFWT@1386|Bacillus	91061|Bacilli	L	Belongs to the DNA glycosylase MPG family	yxlJ	GO:0003674,GO:0003824,GO:0003905,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360	3.2.2.21	ko:K03652	ko03410,map03410	0	0	0	ko00000,ko00001,ko01000,ko03400	0	0	0	Pur_DNA_glyco
KDKFJGNO_04079	224308.BSU38630	0.0	1129.0	COG0753@1|root,COG0753@2|Bacteria,1TPPV@1239|Firmicutes,4H9XQ@91061|Bacilli,1ZB44@1386|Bacillus	91061|Bacilli	P	serves to protect cells from the toxic effects of hydrogen peroxide	katX	GO:0000302,GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009636,GO:0009987,GO:0010035,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0020037,GO:0042221,GO:0042493,GO:0042542,GO:0042737,GO:0042743,GO:0042744,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046677,GO:0046906,GO:0048037,GO:0050896,GO:0051186,GO:0051187,GO:0051716,GO:0055114,GO:0070887,GO:0072593,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901363,GO:1901700,GO:1990748	1.11.1.6	ko:K03781	ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014	M00532	R00009,R00602,R02670	RC00034,RC00767,RC02141,RC02755	ko00000,ko00001,ko00002,ko01000	0	0	0	Catalase,Catalase-rel
KDKFJGNO_04080	224308.BSU38640	4.48e-277	759.0	COG0477@1|root,COG2814@2|Bacteria,1TWWZ@1239|Firmicutes,4HEV3@91061|Bacilli,1ZCPX@1386|Bacillus	91061|Bacilli	EGP	Major Facilitator Superfamily	yxlH	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944	0	0	0	0	0	0	0	0	0	0	MFS_1,Sugar_tr
KDKFJGNO_04081	224308.BSU38650	3.96e-179	499.0	COG1277@1|root,COG1277@2|Bacteria,1UYUR@1239|Firmicutes,4HEAP@91061|Bacilli,1ZCZZ@1386|Bacillus	91061|Bacilli	S	COG1277 ABC-type transport system involved in multi-copper enzyme maturation, permease component	yxlG	0	0	ko:K01992	0	M00254	0	0	ko00000,ko00002,ko02000	3.A.1	0	0	ABC2_membrane_2,ABC2_membrane_5
KDKFJGNO_04082	224308.BSU38660	2.09e-213	589.0	COG1131@1|root,COG1131@2|Bacteria,1TQEV@1239|Firmicutes,4HBHF@91061|Bacilli,1ZBR2@1386|Bacillus	91061|Bacilli	V	ABC transporter, ATP-binding protein	yxlF	0	0	ko:K01990	0	M00254	0	0	ko00000,ko00002,ko02000	3.A.1	0	0	ABC_tran,DUF4162
KDKFJGNO_04083	224308.BSU38670	2.17e-39	130.0	2DPPC@1|root,332VC@2|Bacteria,1VM0N@1239|Firmicutes,4HNHT@91061|Bacilli,1ZIVE@1386|Bacillus	91061|Bacilli	S	Phospholipase_D-nuclease N-terminal	yxlE	0	0	0	0	0	0	0	0	0	0	0	PLDc_N
KDKFJGNO_04084	224308.BSU38680	1.75e-43	141.0	2DJGR@1|root,3062I@2|Bacteria,1TZ34@1239|Firmicutes,4HZY3@91061|Bacilli,1ZK0K@1386|Bacillus	91061|Bacilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDKFJGNO_04085	224308.BSU38690	4.05e-64	196.0	295E2@1|root,2ZSRV@2|Bacteria,1W5NR@1239|Firmicutes,4I1KQ@91061|Bacilli,1ZJPN@1386|Bacillus	91061|Bacilli	S	Family of unknown function (DUF5345)	yxlC	0	0	0	0	0	0	0	0	0	0	0	DUF5345
KDKFJGNO_04086	224308.BSU38700	9.06e-125	355.0	COG1595@1|root,COG1595@2|Bacteria,1VB37@1239|Firmicutes,4HMZ2@91061|Bacilli,1ZCWY@1386|Bacillus	91061|Bacilli	K	Belongs to the sigma-70 factor family. ECF subfamily	sigY	0	0	ko:K03088	0	0	0	0	ko00000,ko03021	0	0	0	Sigma70_r2,Sigma70_r4,Sigma70_r4_2
KDKFJGNO_04087	224308.BSU38710	0.0	882.0	COG1457@1|root,COG1457@2|Bacteria,1V5JP@1239|Firmicutes,4HIHK@91061|Bacilli,1ZCP8@1386|Bacillus	91061|Bacilli	F	Belongs to the purine-cytosine permease (2.A.39) family	yxlA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	0	ko:K03457	0	0	0	0	ko00000	2.A.39	0	iYO844.BSU38710	Transp_cyt_pur
KDKFJGNO_04088	224308.BSU38720	2.01e-206	570.0	COG0063@1|root,COG0063@2|Bacteria,1TNZE@1239|Firmicutes,4HBZC@91061|Bacilli,1ZAP7@1386|Bacillus	91061|Bacilli	G	Bifunctional enzyme that catalyzes the epimerization of the S- and R-forms of NAD(P)HX and the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. This allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration	nnrD	0	4.2.1.136,5.1.99.6	ko:K17758,ko:K17759	0	0	0	0	ko00000,ko01000	0	0	0	Carb_kinase,YjeF_N
KDKFJGNO_04089	224308.BSU38730	0.0	1098.0	COG4987@1|root,COG4987@2|Bacteria,1UHN5@1239|Firmicutes,4HAAB@91061|Bacilli,1ZCKI@1386|Bacillus	91061|Bacilli	V	ATP-binding protein	cydD	0	0	ko:K16012	ko02010,map02010	0	0	0	ko00000,ko00001,ko02000	3.A.1.129	0	0	ABC_membrane,ABC_tran
KDKFJGNO_04090	224308.BSU38740	0.0	1080.0	COG4988@1|root,COG4988@2|Bacteria,1TQ1P@1239|Firmicutes,4HAN0@91061|Bacilli,1ZB86@1386|Bacillus	91061|Bacilli	V	ATP-binding	cydC	GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015399,GO:0015405,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0033036,GO:0034040,GO:0042623,GO:0042626,GO:0043492,GO:0051179,GO:0051234,GO:0055085,GO:0071702	0	ko:K16013	ko02010,map02010	0	0	0	ko00000,ko00001,ko02000	3.A.1.129	0	0	ABC_membrane,ABC_tran
KDKFJGNO_04091	224308.BSU38750	1.16e-243	669.0	COG1294@1|root,COG1294@2|Bacteria,1TRYV@1239|Firmicutes,4H9KF@91061|Bacilli,1ZDGQ@1386|Bacillus	91061|Bacilli	C	Cytochrome d ubiquinol oxidase, subunit II	cydB	0	1.10.3.14	ko:K00426	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	0	iYO844.BSU38750	Cyt_bd_oxida_II
KDKFJGNO_04092	224308.BSU38760	0.0	930.0	COG1271@1|root,COG1271@2|Bacteria,1TRH4@1239|Firmicutes,4HA19@91061|Bacilli,1ZBAG@1386|Bacillus	91061|Bacilli	C	oxidase, subunit	cydA	0	1.10.3.14	ko:K00425	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	0	0	Cyt_bd_oxida_I
KDKFJGNO_04093	224308.BSU38770	3.97e-310	847.0	COG3493@1|root,COG3493@2|Bacteria,1TR97@1239|Firmicutes,4HBS8@91061|Bacilli,1ZC12@1386|Bacillus	91061|Bacilli	C	COG3493 Na citrate symporter	cimH	0	0	0	0	0	0	0	0	0	0	0	2HCT
KDKFJGNO_04094	224308.BSU38780	0.0	1084.0	COG0501@1|root,COG0501@2|Bacteria,1U88Z@1239|Firmicutes,4HF3W@91061|Bacilli,1ZQAN@1386|Bacillus	91061|Bacilli	O	Peptidase family M48	0	0	0	0	0	0	0	0	0	0	0	0	Peptidase_M48
